id,name,url
104162.0,Descent: Journeys in the Dark (Second Edition),https://boardgamegeek.com/boardgame/104162.0
227224.0,The Red Cathedral,https://boardgamegeek.com/boardgame/227224.0
199561.0,Sagrada,https://boardgamegeek.com/boardgame/199561.0
25021.0,Sekigahara: The Unification of Japan,https://boardgamegeek.com/boardgame/25021.0
39463.0,Cosmic Encounter,https://boardgamegeek.com/boardgame/39463.0
155426.0,Castles of Mad King Ludwig,https://boardgamegeek.com/boardgame/155426.0
316377.0,7 Wonders (Second Edition),https://boardgamegeek.com/boardgame/316377.0
391163.0,Forest Shuffle,https://boardgamegeek.com/boardgame/391163.0
242302.0,Space Base,https://boardgamegeek.com/boardgame/242302.0
118.0,Modern Art,https://boardgamegeek.com/boardgame/118.0
282524.0,Horrified,https://boardgamegeek.com/boardgame/282524.0
128882.0,The Resistance: Avalon,https://boardgamegeek.com/boardgame/128882.0
300531.0,Paleo,https://boardgamegeek.com/boardgame/300531.0
17133.0,Railways of the World,https://boardgamegeek.com/boardgame/17133.0
287954.0,Azul: Summer Pavilion,https://boardgamegeek.com/boardgame/287954.0
31627.0,Ticket to Ride: Nordic Countries,https://boardgamegeek.com/boardgame/31627.0
103343.0,A Game of Thrones: The Board Game (Second Edition),https://boardgamegeek.com/boardgame/103343.0
374173.0,Star Wars: The Deckbuilding Game,https://boardgamegeek.com/boardgame/374173.0
70149.0,Ora et Labora,https://boardgamegeek.com/boardgame/70149.0
188.0,Go,https://boardgamegeek.com/boardgame/188.0
171131.0,Captain Sonar,https://boardgamegeek.com/boardgame/171131.0
822.0,Carcassonne,https://boardgamegeek.com/boardgame/822.0
14105.0,Commands & Colors: Ancients,https://boardgamegeek.com/boardgame/14105.0
123260.0,Suburbia,https://boardgamegeek.com/boardgame/123260.0
299659.0,Clash of Cultures: Monumental Edition,https://boardgamegeek.com/boardgame/299659.0
148228.0,Splendor,https://boardgamegeek.com/boardgame/148228.0
104006.0,Village,https://boardgamegeek.com/boardgame/104006.0
256680.0,Return to Dark Tower,https://boardgamegeek.com/boardgame/256680.0
285967.0,Ankh: Gods of Egypt,https://boardgamegeek.com/boardgame/285967.0
150376.0,Dead of Winter: A Crossroads Game,https://boardgamegeek.com/boardgame/150376.0
215.0,Tichu,https://boardgamegeek.com/boardgame/215.0
241451.0,Aeon's End: Legacy,https://boardgamegeek.com/boardgame/241451.0
293014.0,Nidavellir,https://boardgamegeek.com/boardgame/293014.0
